date,value1,value2,value3,value4,value5,value6,value7,value8,value9,value10,value11,value12,value13,value14,value15,value16,value17,value18,value19,value20,value21,value22,value23,value24
1/21/2016,0.001365,0.001287,0.001352,0.001339,0.001339,0.001339,0.001417,0.001508,0.001547,0.001495,0.001508,0.001404,0.001352,0.001404,0.001261,0.001209,0.001378,0.001508,0.001534,0.001599,0.001573,0.001599,0.001482,
1/22/2016,0.001287,0.001209,0.001196,0.00117,0.001196,0.001261,0.001339,0.001339,0.001339,0.001313,0.001287,0.00117,0.001144,0.001118,0.001105,0.001144,0.001209,0.001404,0.001521,0.001508,0.001521,0.001547,0.001495,
1/23/2016,0.001313,0.001248,0.001222,0.001196,0.001196,0.001287,0.0013,0.001339,0.001352,0.001404,0.001417,0.001326,0.001313,0.001352,0.001339,0.001391,0.001404,0.001495,0.001521,0.001508,0.001534,0.001534,0.001469,
1/24/2016,0.001157,0.001092,0.001053,0.00104,0.00104,0.001066,0.001053,0.001144,0.001183,0.001248,0.001326,0.001404,0.001313,0.0013,0.001313,0.001261,0.001261,0.00143,0.001469,0.001404,0.001456,0.001378,0.001287,
1/25/2016,0.001105,0.001053,0.001001,0.000975,0.001053,0.001079,0.001183,0.00117,0.001274,0.00117,0.001157,0.001196,0.001196,0.001144,0.00117,0.001261,0.0013,0.001495,0.001586,0.001651,0.001651,0.001521,0.001417,
1/26/2016,0.001183,0.00117,0.001079,0.001131,0.00117,0.001183,0.0013,0.001365,0.001404,0.001378,0.001352,0.001326,0.001365,0.001339,0.0013,0.001313,0.001404,0.001638,0.001716,0.001677,0.001625,0.001638,0.001573,
1/27/2016,0.001391,0.001313,0.0013,0.001287,0.001313,0.001365,0.001443,0.001599,0.001547,0.001456,0.001404,0.001443,0.001365,0.00143,0.001365,0.001391,0.001482,0.001586,0.001742,0.001768,0.001794,0.001755,0.001547,
1/28/2016,0.001365,0.001287,0.001352,0.001339,0.001339,0.001339,0.001417,0.001508,0.001547,0.001495,0.001508,0.001404,0.001352,0.001404,0.001261,0.001209,0.001378,0.001508,0.001534,0.001599,0.001573,0.001599,0.001482,
1/29/2016,0.001287,0.001209,0.001196,0.00117,0.001196,0.001261,0.001339,0.001339,0.001339,0.001313,0.001287,0.00117,0.001144,0.001118,0.001105,0.001144,0.001209,0.001404,0.001521,0.001508,0.001521,0.001547,0.001495,
1/30/2016,0.001313,0.001248,0.001222,0.001196,0.001196,0.001287,0.0013,0.001339,0.001352,0.001404,0.001417,0.001326,0.001313,0.001352,0.001339,0.001391,0.001404,0.001495,0.001521,0.001508,0.001534,0.001534,0.001469,
1/31/2016,0.001157,0.001092,0.001053,0.00104,0.00104,0.001066,0.001053,0.001144,0.001183,0.001248,0.001326,0.001404,0.001313,0.0013,0.001313,0.001261,0.001261,0.00143,0.001469,0.001404,0.001456,0.001378,0.001287,
2/1/2016,0.001256,0.001242,0.00127,0.001285,0.001313,0.001412,0.001496,0.001623,0.001539,0.001553,0.001553,0.001482,0.00151,0.001412,0.001369,0.001412,0.001454,0.00168,0.00175,0.001835,0.001906,0.001849,0.001694,
2/2/2016,0.00151,0.001482,0.001412,0.001412,0.00144,0.00151,0.001609,0.001609,0.001567,0.001454,0.001383,0.001285,0.00127,0.0012,0.001172,0.0012,0.001299,0.001426,0.001567,0.001708,0.001765,0.001694,0.001567,
2/3/2016,0.001369,0.001313,0.001285,0.001299,0.001341,0.001397,0.001581,0.001539,0.001496,0.001327,0.001285,0.00127,0.001256,0.001214,0.001172,0.001129,0.001256,0.001397,0.001454,0.001539,0.001637,0.001623,0.001525,
2/4/2016,0.001285,0.001172,0.001172,0.001186,0.001172,0.001228,0.00144,0.001525,0.001426,0.001242,0.001327,0.001341,0.001186,0.0012,0.001186,0.001228,0.001285,0.00151,0.001567,0.001736,0.001807,0.001736,0.001539,
2/5/2016,0.001383,0.001299,0.001285,0.001285,0.001355,0.001383,0.001482,0.001581,0.00144,0.001426,0.001397,0.001285,0.00127,0.001228,0.001214,0.001299,0.001341,0.001426,0.001609,0.001708,0.001609,0.001637,0.001609,
2/6/2016,0.001454,0.001355,0.001369,0.001341,0.001412,0.001369,0.001482,0.001539,0.001609,0.001694,0.001567,0.001496,0.00144,0.001454,0.001426,0.001482,0.001454,0.00144,0.001652,0.001567,0.001581,0.00144,0.001468,
2/7/2016,0.001355,0.001285,0.001228,0.00127,0.001242,0.001412,0.001355,0.001397,0.001496,0.001482,0.001525,0.001496,0.001383,0.001285,0.001341,0.001299,0.001383,0.00151,0.001553,0.001623,0.001652,0.001525,0.001426,
2/8/2016,0.001256,0.001242,0.00127,0.001285,0.001313,0.001412,0.001496,0.001623,0.001539,0.001553,0.001553,0.001482,0.00151,0.001412,0.001369,0.001412,0.001454,0.00168,0.00175,0.001835,0.001906,0.001849,0.001694,
2/9/2016,0.00151,0.001482,0.001412,0.001412,0.00144,0.00151,0.001609,0.001609,0.001567,0.001454,0.001383,0.001285,0.00127,0.0012,0.001172,0.0012,0.001299,0.001426,0.001567,0.001708,0.001765,0.001694,0.001567,
2/10/2016,0.001369,0.001313,0.001285,0.001299,0.001341,0.001397,0.001581,0.001539,0.001496,0.001327,0.001285,0.00127,0.001256,0.001214,0.001172,0.001129,0.001256,0.001397,0.001454,0.001539,0.001637,0.001623,0.001525,
2/11/2016,0.001285,0.001172,0.001172,0.001186,0.001172,0.001228,0.00144,0.001525,0.001426,0.001242,0.001327,0.001341,0.001186,0.0012,0.001186,0.001228,0.001285,0.00151,0.001567,0.001736,0.001807,0.001736,0.001539,
2/12/2016,0.001383,0.001299,0.001285,0.001285,0.001355,0.001383,0.001482,0.001581,0.00144,0.001426,0.001397,0.001285,0.00127,0.001228,0.001214,0.001299,0.001341,0.001426,0.001609,0.001708,0.001609,0.001637,0.001609,
2/13/2016,0.001454,0.001355,0.001369,0.001341,0.001412,0.001369,0.001482,0.001539,0.001609,0.001694,0.001567,0.001496,0.00144,0.001454,0.001426,0.001482,0.001454,0.00144,0.001652,0.001567,0.001581,0.00144,0.001468,
2/14/2016,0.001355,0.001285,0.001228,0.00127,0.001242,0.001412,0.001355,0.001397,0.001496,0.001482,0.001525,0.001496,0.001383,0.001285,0.001341,0.001299,0.001383,0.00151,0.001553,0.001623,0.001652,0.001525,0.001426,
2/15/2016,0.001256,0.001242,0.00127,0.001285,0.001313,0.001412,0.001496,0.001623,0.001539,0.001553,0.001553,0.001482,0.00151,0.001412,0.001369,0.001412,0.001454,0.00168,0.00175,0.001835,0.001906,0.001849,0.001694,
2/16/2016,0.00151,0.001482,0.001412,0.001412,0.00144,0.00151,0.001609,0.001609,0.001567,0.001454,0.001383,0.001285,0.00127,0.0012,0.001172,0.0012,0.001299,0.001426,0.001567,0.001708,0.001765,0.001694,0.001567,
2/17/2016,0.001369,0.001313,0.001285,0.001299,0.001341,0.001397,0.001581,0.001539,0.001496,0.001327,0.001285,0.00127,0.001256,0.001214,0.001172,0.001129,0.001256,0.001397,0.001454,0.001539,0.001637,0.001623,0.001525,
2/18/2016,0.001285,0.001172,0.001172,0.001186,0.001172,0.001228,0.00144,0.001525,0.001426,0.001242,0.001327,0.001341,0.001186,0.0012,0.001186,0.001228,0.001285,0.00151,0.001567,0.001736,0.001807,0.001736,0.001539,
2/19/2016,0.001383,0.001299,0.001285,0.001285,0.001355,0.001383,0.001482,0.001581,0.00144,0.001426,0.001397,0.001285,0.00127,0.001228,0.001214,0.001299,0.001341,0.001426,0.001609,0.001708,0.001609,0.001637,0.001609,
2/20/2016,0.001454,0.001355,0.001369,0.001341,0.001412,0.001369,0.001482,0.001539,0.001609,0.001694,0.001567,0.001496,0.00144,0.001454,0.001426,0.001482,0.001454,0.00144,0.001652,0.001567,0.001581,0.00144,0.001468,
2/21/2016,0.001355,0.001285,0.001228,0.00127,0.001242,0.001412,0.001355,0.001397,0.001496,0.001482,0.001525,0.001496,0.001383,0.001285,0.001341,0.001299,0.001383,0.00151,0.001553,0.001623,0.001652,0.001525,0.001426,
2/22/2016,0.001256,0.001242,0.00127,0.001285,0.001313,0.001412,0.001496,0.001623,0.001539,0.001553,0.001553,0.001482,0.00151,0.001412,0.001369,0.001412,0.001454,0.00168,0.00175,0.001835,0.001906,0.001849,0.001694,
2/23/2016,0.00151,0.001482,0.001412,0.001412,0.00144,0.00151,0.001609,0.001609,0.001567,0.001454,0.001383,0.001285,0.00127,0.0012,0.001172,0.0012,0.001299,0.001426,0.001567,0.001708,0.001765,0.001694,0.001567,
2/24/2016,0.001369,0.001313,0.001285,0.001299,0.001341,0.001397,0.001581,0.001539,0.001496,0.001327,0.001285,0.00127,0.001256,0.001214,0.001172,0.001129,0.001256,0.001397,0.001454,0.001539,0.001637,0.001623,0.001525,
2/25/2016,0.001285,0.001172,0.001172,0.001186,0.001172,0.001228,0.00144,0.001525,0.001426,0.001242,0.001327,0.001341,0.001186,0.0012,0.001186,0.001228,0.001285,0.00151,0.001567,0.001736,0.001807,0.001736,0.001539,
2/26/2016,0.001383,0.001299,0.001285,0.001285,0.001355,0.001383,0.001482,0.001581,0.00144,0.001426,0.001397,0.001285,0.00127,0.001228,0.001214,0.001299,0.001341,0.001426,0.001609,0.001708,0.001609,0.001637,0.001609,
2/27/2016,0.001454,0.001355,0.001369,0.001341,0.001412,0.001369,0.001482,0.001539,0.001609,0.001694,0.001567,0.001496,0.00144,0.001454,0.001426,0.001482,0.001454,0.00144,0.001652,0.001567,0.001581,0.00144,0.001468,
2/28/2016,0.001355,0.001285,0.001228,0.00127,0.001242,0.001412,0.001355,0.001397,0.001496,0.001482,0.001525,0.001496,0.001383,0.001285,0.001341,0.001299,0.001383,0.00151,0.001553,0.001623,0.001652,0.001525,0.001426,
2/29/2016,0.001256,0.001242,0.00127,0.001285,0.001313,0.001412,0.001496,0.001623,0.001539,0.001553,0.001553,0.001482,0.00151,0.001412,0.001369,0.001412,0.001454,0.00168,0.00175,0.001835,0.001906,0.001849,0.001694,
3/1/2016,0.001271,0.001157,0.001141,0.001141,0.001189,0.001238,0.001515,0.001499,0.001466,0.001304,0.001173,0.001189,0.001124,0.001059,0.001059,0.001141,0.001238,0.001304,0.00145,0.001597,0.001613,0.001629,0.00145,
3/2/2016,0.001238,0.001206,0.001173,0.001222,0.001222,0.001255,0.001483,0.001434,0.001418,0.001336,0.001189,0.001189,0.001173,0.001108,0.001108,0.001124,0.001189,0.001287,0.001401,0.001646,0.00158,0.001613,0.00145,
3/3/2016,0.001157,0.001092,0.001092,0.001157,0.001206,0.001189,0.001418,0.001385,0.001434,0.001401,0.001287,0.001271,0.001206,0.001157,0.001189,0.001206,0.001304,0.001336,0.001483,0.001662,0.001629,0.001597,0.001597,
3/4/2016,0.001401,0.001255,0.001287,0.001206,0.001206,0.00132,0.001515,0.001515,0.001548,0.00145,0.001352,0.001206,0.001255,0.001206,0.001173,0.001189,0.001271,0.001336,0.001434,0.001597,0.001532,0.001662,0.001499,
3/5/2016,0.001255,0.001189,0.001189,0.001255,0.001222,0.001271,0.001385,0.001466,0.001613,0.001532,0.001483,0.001499,0.001466,0.001255,0.001271,0.001304,0.001336,0.001369,0.001369,0.001466,0.001466,0.001499,0.001418,
3/6/2016,0.001352,0.001287,0.000961,0.001222,0.001255,0.001336,0.001369,0.001515,0.001515,0.001532,0.001613,0.00158,0.001515,0.001434,0.001352,0.001369,0.001369,0.001401,0.001499,0.001662,0.001776,0.001695,0.001515,
3/7/2016,0.001304,0.001238,0.001222,0.001222,0.001255,0.001352,0.001515,0.001629,0.001515,0.001369,0.001255,0.001141,0.001124,0.001108,0.001059,0.001092,0.001173,0.001336,0.001466,0.001564,0.001646,0.001515,0.001385,
3/8/2016,0.001271,0.001157,0.001141,0.001141,0.001189,0.001238,0.001515,0.001499,0.001466,0.001304,0.001173,0.001189,0.001124,0.001059,0.001059,0.001141,0.001238,0.001304,0.00145,0.001597,0.001613,0.001629,0.00145,
3/9/2016,0.001238,0.001206,0.001173,0.001222,0.001222,0.001255,0.001483,0.001434,0.001418,0.001336,0.001189,0.001189,0.001173,0.001108,0.001108,0.001124,0.001189,0.001287,0.001401,0.001646,0.00158,0.001613,0.00145,
3/10/2016,0.001157,0.001092,0.001092,0.001157,0.001206,0.001189,0.001418,0.001385,0.001434,0.001401,0.001287,0.001271,0.001206,0.001157,0.001189,0.001206,0.001304,0.001336,0.001483,0.001662,0.001629,0.001597,0.001597,
3/11/2016,0.001401,0.001255,0.001287,0.001206,0.001206,0.00132,0.001515,0.001515,0.001548,0.00145,0.001352,0.001206,0.001255,0.001206,0.001173,0.001189,0.001271,0.001336,0.001434,0.001597,0.001532,0.001662,0.001499,
3/12/2016,0.001255,0.001189,0.001189,0.001255,0.001222,0.001271,0.001385,0.001466,0.001613,0.001532,0.001483,0.001499,0.001466,0.001255,0.001271,0.001304,0.001336,0.001369,0.001369,0.001466,0.001466,0.001499,0.001418,
3/13/2016,0.001352,0.001287,0,0.001222,0.001255,0.001336,0.001369,0.001515,0.001515,0.001532,0.001613,0.00158,0.001515,0.001434,0.001352,0.001369,0.001369,0.001401,0.001499,0.001662,0.001776,0.001695,0.001515,
3/14/2016,0.001304,0.001238,0.001222,0.001222,0.001255,0.001352,0.001515,0.001629,0.001515,0.001369,0.001255,0.001141,0.001124,0.001108,0.001059,0.001092,0.001173,0.001336,0.001466,0.001564,0.001646,0.001515,0.001385,
3/15/2016,0.001271,0.001157,0.001141,0.001141,0.001189,0.001238,0.001515,0.001499,0.001466,0.001304,0.001173,0.001189,0.001124,0.001059,0.001059,0.001141,0.001238,0.001304,0.00145,0.001597,0.001613,0.001629,0.00145,
3/16/2016,0.001238,0.001206,0.001173,0.001222,0.001222,0.001255,0.001483,0.001434,0.001418,0.001336,0.001189,0.001189,0.001173,0.001108,0.001108,0.001124,0.001189,0.001287,0.001401,0.001646,0.00158,0.001613,0.00145,
3/17/2016,0.001157,0.001092,0.001092,0.001157,0.001206,0.001189,0.001418,0.001385,0.001434,0.001401,0.001287,0.001271,0.001206,0.001157,0.001189,0.001206,0.001304,0.001336,0.001483,0.001662,0.001629,0.001597,0.001597,
3/18/2016,0.001401,0.001255,0.001287,0.001206,0.001206,0.00132,0.001515,0.001515,0.001548,0.00145,0.001352,0.001206,0.001255,0.001206,0.001173,0.001189,0.001271,0.001336,0.001434,0.001597,0.001532,0.001662,0.001499,
3/19/2016,0.001255,0.001189,0.001189,0.001255,0.001222,0.001271,0.001385,0.001466,0.001613,0.001532,0.001483,0.001499,0.001466,0.001255,0.001271,0.001304,0.001336,0.001369,0.001369,0.001466,0.001466,0.001499,0.001418,
3/20/2016,0.001352,0.001287,0.000961,0.001222,0.001255,0.001336,0.001369,0.001515,0.001515,0.001532,0.001613,0.00158,0.001515,0.001434,0.001352,0.001369,0.001369,0.001401,0.001499,0.001662,0.001776,0.001695,0.001515,
3/21/2016,0.001304,0.001238,0.001222,0.001222,0.001255,0.001352,0.001515,0.001629,0.001515,0.001369,0.001255,0.001141,0.001124,0.001108,0.001059,0.001092,0.001173,0.001336,0.001466,0.001564,0.001646,0.001515,0.001385,
3/22/2016,0.001271,0.001157,0.001141,0.001141,0.001189,0.001238,0.001515,0.001499,0.001466,0.001304,0.001173,0.001189,0.001124,0.001059,0.001059,0.001141,0.001238,0.001304,0.00145,0.001597,0.001613,0.001629,0.00145,
3/23/2016,0.001238,0.001206,0.001173,0.001222,0.001222,0.001255,0.001483,0.001434,0.001418,0.001336,0.001189,0.001189,0.001173,0.001108,0.001108,0.001124,0.001189,0.001287,0.001401,0.001646,0.00158,0.001613,0.00145,
3/24/2016,0.001157,0.001092,0.001092,0.001157,0.001206,0.001189,0.001418,0.001385,0.001434,0.001401,0.001287,0.001271,0.001206,0.001157,0.001189,0.001206,0.001304,0.001336,0.001483,0.001662,0.001629,0.001597,0.001597,
3/25/2016,0.001401,0.001255,0.001287,0.001206,0.001206,0.00132,0.001515,0.001515,0.001548,0.00145,0.001352,0.001206,0.001255,0.001206,0.001173,0.001189,0.001271,0.001336,0.001434,0.001597,0.001532,0.001662,0.001499,
3/26/2016,0.001255,0.001189,0.001189,0.001255,0.001222,0.001271,0.001385,0.001466,0.001613,0.001532,0.001483,0.001499,0.001466,0.001255,0.001271,0.001304,0.001336,0.001369,0.001369,0.001466,0.001466,0.001499,0.001418,
3/27/2016,0.001352,0.001287,0.000961,0.001222,0.001255,0.001336,0.001369,0.001515,0.001515,0.001532,0.001613,0.00158,0.001515,0.001434,0.001352,0.001369,0.001369,0.001401,0.001499,0.001662,0.001776,0.001695,0.001515,
3/28/2016,0.001304,0.001238,0.001222,0.001222,0.001255,0.001352,0.001515,0.001629,0.001515,0.001369,0.001255,0.001141,0.001124,0.001108,0.001059,0.001092,0.001173,0.001336,0.001466,0.001564,0.001646,0.001515,0.001385,
3/29/2016,0.001271,0.001157,0.001141,0.001141,0.001189,0.001238,0.001515,0.001499,0.001466,0.001304,0.001173,0.001189,0.001124,0.001059,0.001059,0.001141,0.001238,0.001304,0.00145,0.001597,0.001613,0.001629,0.00145,
3/30/2016,0.001238,0.001206,0.001173,0.001222,0.001222,0.001255,0.001483,0.001434,0.001418,0.001336,0.001189,0.001189,0.001173,0.001108,0.001108,0.001124,0.001189,0.001287,0.001401,0.001646,0.00158,0.001613,0.00145,
3/31/2016,0.001157,0.001092,0.001092,0.001157,0.001206,0.001189,0.001418,0.001385,0.001434,0.001401,0.001287,0.001271,0.001206,0.001157,0.001189,0.001206,0.001304,0.001336,0.001483,0.001662,0.001629,0.001597,0.001597,
4/1/2016,0.001325,0.001325,0.001279,0.001233,0.001142,0.001233,0.001416,0.001393,0.001462,0.001439,0.001553,0.001484,0.001347,0.001439,0.001484,0.001302,0.00137,0.001439,0.00153,0.001599,0.001667,0.001736,0.001667,
4/2/2016,0.001393,0.00121,0.001096,0.001165,0.001119,0.001256,0.001256,0.001279,0.001484,0.001667,0.001553,0.001393,0.001325,0.001416,0.001325,0.001325,0.001393,0.001439,0.00153,0.001667,0.001758,0.001736,0.001599,
4/3/2016,0.00137,0.00121,0.001165,0.001165,0.00121,0.001279,0.001233,0.001462,0.001507,0.001507,0.001553,0.00153,0.001462,0.00153,0.001484,0.001439,0.001347,0.001279,0.001507,0.001667,0.001736,0.001736,0.001576,
4/4/2016,0.001279,0.001302,0.001233,0.001142,0.001096,0.001188,0.001462,0.001507,0.001484,0.001302,0.001256,0.001256,0.001165,0.001119,0.001142,0.001142,0.001188,0.00137,0.001644,0.001804,0.001964,0.001827,0.001713,
4/5/2016,0.001165,0.001051,0.001028,0.000982,0.000982,0.001051,0.001347,0.001279,0.001393,0.001256,0.001142,0.001119,0.001028,0.001028,0.001073,0.001142,0.001165,0.001279,0.001347,0.001713,0.001781,0.001781,0.001484,
4/6/2016,0.001256,0.001165,0.001165,0.00121,0.001165,0.00121,0.001553,0.00153,0.001393,0.001393,0.001347,0.001416,0.001393,0.001347,0.001325,0.001188,0.001416,0.001621,0.001553,0.001873,0.001941,0.001918,0.001644,
4/7/2016,0.001347,0.001279,0.001233,0.001256,0.001188,0.001233,0.001484,0.001576,0.00153,0.001439,0.001439,0.001279,0.001256,0.001142,0.001142,0.001096,0.001325,0.001279,0.001416,0.001621,0.001781,0.00169,0.001576,
4/8/2016,0.001325,0.001325,0.001279,0.001233,0.001142,0.001233,0.001416,0.001393,0.001462,0.001439,0.001553,0.001484,0.001347,0.001439,0.001484,0.001302,0.00137,0.001439,0.00153,0.001599,0.001667,0.001736,0.001667,
4/9/2016,0.001393,0.00121,0.001096,0.001165,0.001119,0.001256,0.001256,0.001279,0.001484,0.001667,0.001553,0.001393,0.001325,0.001416,0.001325,0.001325,0.001393,0.001439,0.00153,0.001667,0.001758,0.001736,0.001599,
4/10/2016,0.00137,0.00121,0.001165,0.001165,0.00121,0.001279,0.001233,0.001462,0.001507,0.001507,0.001553,0.00153,0.001462,0.00153,0.001484,0.001439,0.001347,0.001279,0.001507,0.001667,0.001736,0.001736,0.001576,
4/11/2016,0.001279,0.001302,0.001233,0.001142,0.001096,0.001188,0.001462,0.001507,0.001484,0.001302,0.001256,0.001256,0.001165,0.001119,0.001142,0.001142,0.001188,0.00137,0.001644,0.001804,0.001964,0.001827,0.001713,
4/12/2016,0.001165,0.001051,0.001028,0.000982,0.000982,0.001051,0.001347,0.001279,0.001393,0.001256,0.001142,0.001119,0.001028,0.001028,0.001073,0.001142,0.001165,0.001279,0.001347,0.001713,0.001781,0.001781,0.001484,
4/13/2016,0.001256,0.001165,0.001165,0.00121,0.001165,0.00121,0.001553,0.00153,0.001393,0.001393,0.001347,0.001416,0.001393,0.001347,0.001325,0.001188,0.001416,0.001621,0.001553,0.001873,0.001941,0.001918,0.001644,
4/14/2016,0.001347,0.001279,0.001233,0.001256,0.001188,0.001233,0.001484,0.001576,0.00153,0.001439,0.001439,0.001279,0.001256,0.001142,0.001142,0.001096,0.001325,0.001279,0.001416,0.001621,0.001781,0.00169,0.001576,
4/15/2016,0.001325,0.001325,0.001279,0.001233,0.001142,0.001233,0.001416,0.001393,0.001462,0.001439,0.001553,0.001484,0.001347,0.001439,0.001484,0.001302,0.00137,0.001439,0.00153,0.001599,0.001667,0.001736,0.001667,
4/16/2016,0.001393,0.00121,0.001096,0.001165,0.001119,0.001256,0.001256,0.001279,0.001484,0.001667,0.001553,0.001393,0.001325,0.001416,0.001325,0.001325,0.001393,0.001439,0.00153,0.001667,0.001758,0.001736,0.001599,
4/17/2016,0.00137,0.00121,0.001165,0.001165,0.00121,0.001279,0.001233,0.001462,0.001507,0.001507,0.001553,0.00153,0.001462,0.00153,0.001484,0.001439,0.001347,0.001279,0.001507,0.001667,0.001736,0.001736,0.001576,
4/18/2016,0.001279,0.001302,0.001233,0.001142,0.001096,0.001188,0.001462,0.001507,0.001484,0.001302,0.001256,0.001256,0.001165,0.001119,0.001142,0.001142,0.001188,0.00137,0.001644,0.001804,0.001964,0.001827,0.001713,
4/19/2016,0.001165,0.001051,0.001028,0.000982,0.000982,0.001051,0.001347,0.001279,0.001393,0.001256,0.001142,0.001119,0.001028,0.001028,0.001073,0.001142,0.001165,0.001279,0.001347,0.001713,0.001781,0.001781,0.001484,
4/20/2016,0.001256,0.001165,0.001165,0.00121,0.001165,0.00121,0.001553,0.00153,0.001393,0.001393,0.001347,0.001416,0.001393,0.001347,0.001325,0.001188,0.001416,0.001621,0.001553,0.001873,0.001941,0.001918,0.001644,
4/21/2016,0.001347,0.001279,0.001233,0.001256,0.001188,0.001233,0.001484,0.001576,0.00153,0.001439,0.001439,0.001279,0.001256,0.001142,0.001142,0.001096,0.001325,0.001279,0.001416,0.001621,0.001781,0.00169,0.001576,
