0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0.9171231245534651,1.0,0.0,0.0,0,True,2,0.2,2,0.6666666666666666,0,0,1,0.0,4199,5506,0.7626225935343262
0.2312455346511074,1.0,0.0,0.0,0,True,3,0.3,2,0.6666666666666666,0,0,1,0.0,4199,5506,0.7626225935343262
0.9849964277208859,1.0,0.0,0.0,0,False,4,0.4,2,0.6666666666666666,0,0,1,0.0,4199,5506,0.7626225935343262
0.002619671350321505,1.0,0.0,0.0,0,False,5,0.5,2,0.6666666666666666,0,0,1,0.0,4199,5506,0.7626225935343262
0.011907597046915932,1.0,0.0,0.0,0,False,6,0.6,2,0.6666666666666666,0,0,1,0.0,4199,5506,0.7626225935343262
0.961895689449869,1.0,0.0,0.0,0,False,7,0.7,2,0.6666666666666666,0,0,1,0.0,4199,5506,0.7626225935343262
0.14646344367706596,1.0,0.0,0.0,0,False,8,0.8,2,0.6666666666666666,0,0,1,0.0,4199,5506,0.7626225935343262
0.01238390092879257,1.0,0.0,0.0,0,False,9,0.9,2,0.6666666666666666,0,0,1,0.0,4199,5506,0.7626225935343262
0.08054480429609599,1.0,0.9421491067902816,1.0,0,True,0,0.0883451511887044,2,0.6666666666666666,0,0,1,1.0,4199,656,218.30140594637703
0.39746855158558714,1.0,0.5227617520814102,1.0,0,True,2,0.27576491499625416,3,0.7676865533283389,0,0,1,1.0,4199,3254,1.8686977485120408
0.7894103410444261,1.0,0.5018396160015997,1.0,0,True,1,0.10050723971160397,2,0.6666666666666666,0,0,1,1.0,4199,6609,0.6533869380738938
0.6256905448080466,1.0,0.5298781804349942,1.0,0,True,0,0.0052875690257987,2,0.6666666666666666,0,0,1,1.0,4199,5215,13.78259389121765
0.9057398535156074,1.0,0.5005621109726937,1.0,0,True,2,0.201659665107221,2,0.6688795534762946,0,0,1,1.0,4199,7603,0.5742445066011543
0.45400363490923323,1.0,0.5202924831003157,1.0,0,True,2,0.2675221783686156,3,0.7566962378248209,0,0,1,1.0,4199,3738,1.724715545282964
0.35895543934198115,1.0,0.5221686508650112,1.0,0,True,2,0.21072354775854954,3,0.7603215767815776,0,0,1,1.0,4199,2925,1.8368968411455604
0.07145614537999304,1.0,0.8605611461383244,1.0,0,True,1,0.1593384390881742,2,0.7062256260587828,0,0,1,1.0,4199,555,174.3970553072491
0.37272798258050177,1.0,0.5238423398514708,1.0,0,True,2,0.2793720555952942,3,0.772496074127059,0,0,1,1.0,4199,3042,1.9317064401964714
0.742786930196267,1.0,0.5024874921913678,1.0,0,True,0,0.06418595916403066,2,0.6666666666666666,0,0,1,1.0,4199,6210,0.6928624912694746
0.4150769139021294,1.0,0.5219926759552249,1.0,0,True,2,0.27319764022656107,3,0.7642635203020814,0,0,1,1.0,4199,3405,1.8238531908932283
0.5275312235391344,1.0,0.5170810366287659,1.0,0,True,2,0.2568019580680269,3,0.7424026107573692,0,0,1,1.0,4199,4367,1.5374572343957404
0.06790005863035031,1.0,0.9517117991526,1.0,0,True,0,0.09027168555192885,2,0.6666666666666666,0,0,1,1.0,4199,550,223.04525363721532
0.8427165417549327,1.0,0.5010988761548344,1.0,0,True,1,0.14203464913338826,2,0.6666666666666666,0,0,1,1.0,4199,7064,0.6082531367598913
0.8924182211070218,1.0,0.5004082245260083,1.0,0,True,1,0.18075400935591557,2,0.6666666666666666,0,0,1,1.0,4199,7489,0.5661712458926005
0.1524636921287366,1.0,0.9187383777599162,1.0,0,True,1,0.11625443513950352,2,0.6666666666666666,0,0,1,1.0,4199,1265,206.94017314095515
0.11359672979541013,1.0,0.9400191788131604,1.0,0,True,1,0.11199772218077536,2,0.6666666666666666,0,0,1,1.0,4199,938,217.43104425716373
0.6710890279634707,1.0,0.5034838020466084,1.0,0,True,0,0.008330765940373564,2,0.6666666666666666,0,0,1,1.0,4199,5597,0.7535683534557471
0.4656688739343886,1.0,0.7472493607976575,1.0,0,True,1,0.1505566927921361,2,0.6666666666666666,0,0,1,1.0,4199,3901,122.4006311239461
0.708171316195337,1.0,0.5029685087385793,1.0,0,True,0,0.037219175640857194,2,0.6666666666666666,0,0,1,1.0,4199,5914,0.7221711687564492
0.5867969609851365,1.0,0.5144925015366828,1.0,0,True,2,0.24816109586192403,2,0.730881461149232,0,0,1,1.0,4199,4874,1.3865206663071896
0.46780626096848904,1.0,0.6492794618140765,1.0,0,True,0,0.02934258019569355,2,0.6666666666666666,0,0,1,1.0,4199,3895,73.01502253079911
0.6797416882105898,1.0,0.510432977460628,1.0,0,True,2,0.23460988372235186,2,0.7128131782964692,0,0,1,1.0,4199,5669,1.1498112494688648
0.3923459415417936,1.0,0.5201153901455672,1.0,0,True,1,0.18738169669245427,3,0.7499474207522019,0,0,1,1.0,4199,3211,1.7178994639724363
0.12266967306412506,1.0,0.9102918301411402,1.0,0,True,0,0.08192706976791506,2,0.6666666666666666,0,0,1,1.0,4199,1009,202.49769057601375
0.6370838438413642,1.0,0.5122961336763584,1.0,0,True,2,0.2408293381843789,2,0.7211057842458385,0,0,1,1.0,4199,5304,1.2584512311617067
0.3115857121876368,1.0,0.5250815270917528,1.0,0,True,2,0.2438376683447469,3,0.7750389637087765,0,0,1,1.0,4199,2519,2.0057135080840163
0.668090683823148,1.0,0.5109418555243218,1.0,0,True,2,0.23630858398009036,2,0.7150781119734538,0,0,1,1.0,4199,5570,1.1794837498511876
0.22652112716909545,1.0,0.8317533183167758,1.0,0,True,0,0.06610441897739362,2,0.6666666666666666,0,0,1,1.0,4199,1877,163.53641023325036
0.8945779669815881,1.0,0.5124090611934227,1.0,0,True,1,0.19753085246102475,2,0.6666666666666666,0,0,1,1.0,4199,7511,6.630585162060815
0.6552034738288997,1.0,0.5039516606327435,1.0,0,True,0,0.0036294028955243807,2,0.668279734620233,0,0,1,1.0,4199,5461,0.7811253859670684
0.7190855612835099,1.0,0.5087145647571581,1.0,0,True,2,0.22887360167258827,2,0.7051648022301177,0,0,1,1.0,4199,6006,1.0496112109162579
0.15041984434692668,1.0,0.8893055360713479,1.0,0,True,0,0.07769909555831839,2,0.6666666666666666,0,0,1,1.0,4199,1241,192.08683776488118
0.6855749470054443,1.0,0.5101781996456141,1.0,0,True,2,0.2337594026918104,2,0.7116792035890805,0,0,1,1.0,4199,5719,1.134955244950742
0.15991776903406502,1.0,0.6775699953414676,1.0,0,True,2,0.23721063148302704,3,0.7581404209886847,0,0,1,1.0,4199,1262,79.1173249263143
0.5121576052659176,1.0,0.5127478884115751,1.0,0,True,1,0.10362656195700529,2,0.7127229164253357,0,0,1,1.0,4199,4236,1.2909135608374056
0.8387778325088806,1.0,0.5011536082281108,1.0,0,True,1,0.13896625578938582,2,0.6666666666666666,0,0,1,1.0,4199,7031,0.6115880005876544
0.6532259505252064,1.0,0.5115910988381545,1.0,0,True,2,0.2384758414494673,2,0.7179677885992897,0,0,1,1.0,4199,5442,1.217340898453904
0.1820014092754421,1.0,0.6318879179091554,1.0,0,True,2,0.2566507164669982,3,0.7711004776446655,0,0,1,1.0,4199,1438,55.33160631621827
0.8932469423187861,1.0,0.5003967086645282,1.0,0,True,1,0.18139961239268698,2,0.6666666666666666,0,0,1,1.0,4199,7496,0.5654695763303746
0.24254972865569205,1.0,0.5295281035495519,1.0,0,True,2,0.298351864214401,3,0.7978024856192014,0,0,1,1.0,4199,1928,2.263241315723379
0.34891839829250876,1.0,0.8111736681232166,1.0,0,True,1,0.13777017095540545,2,0.6666666666666666,0,0,1,1.0,4199,2919,153.91362105639547
